"Report_Name"	"Title Master Report"
"Report_ID"	"TR"
"Release"	"5"
"Institution_Name"	"Stanford University"
"Institution_ID"	"rsc:2472"
"Metric_Types"	"Searches_Automated; Searches_Federated; Searches_Regular; Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Title_Investigations; Limit_Exceeded; No_License"
"Report_Filters"	""
"Report_Attributes"	"Attributes_To_Show=YOP|Data_Type|Access_Type|Access_Method"
"Exceptions"	""
"Reporting_Period"	"Begin_Date=2018-01-01; End_Date=2018-06-30"
"Created"	"2018-08-22"
"Created_By"	"MPS"

"Title"	"Publisher"	"Publisher_ID"	"Platform"	"DOI"	"Proprietary_ID"	"ISBN"	"Print_ISSN"	"Online_ISSN"	"URI"	"Data_Type"	"Section_Type"	"YOP"	"Access_Type"	"Access_Method"	"Metric_Type"	"Reporting_Period_Total"	"Jan-2018"	"Feb-2018"	"Mar-2018"	"Apr-2018"	"May-2018"	"Jun-2018"
"MedChemComm"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-2511/2010"	""	""	"2040-2503"	"2040-2511"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"47"	"0"	"0"	"0"	"0"	"0"	"47"
"MedChemComm"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-2511/2010"	""	""	"2040-2503"	"2040-2511"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"23"	"0"	"0"	"0"	"0"	"0"	"23"
"Molecular Systems Design & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9689/2016"	""	""	""	"2058-9689"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"43"	"0"	"0"	"0"	"0"	"0"	"43"
"Molecular Systems Design & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9689/2016"	""	""	""	"2058-9689"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"21"	"0"	"0"	"0"	"0"	"0"	"21"
"Molecular Systems Design & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9689/2016"	""	""	""	"2058-9689"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"42"	"0"	"0"	"0"	"0"	"0"	"42"
"Molecular Systems Design & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9689/2016"	""	""	""	"2058-9689"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"20"	"0"	"0"	"0"	"0"	"0"	"20"
"Molecular Systems Design & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9689/2016"	""	""	""	"2058-9689"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"28"	"0"	"0"	"0"	"0"	"0"	"28"
"Molecular Systems Design & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9689/2016"	""	""	""	"2058-9689"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"13"	"0"	"0"	"0"	"0"	"0"	"13"
"Materials Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2051-6355/2013"	""	""	"2051-6347"	"2051-6355"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"77"	"0"	"0"	"0"	"0"	"0"	"77"
"Materials Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2051-6355/2013"	""	""	"2051-6347"	"2051-6355"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"48"	"0"	"0"	"0"	"0"	"0"	"48"
"Materials Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2051-6355/2013"	""	""	"2051-6347"	"2051-6355"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"66"	"0"	"0"	"0"	"0"	"0"	"66"
"Materials Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2051-6355/2013"	""	""	"2051-6347"	"2051-6355"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"38"	"0"	"0"	"0"	"0"	"0"	"38"
"Materials Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2051-6355/2013"	""	""	"2051-6347"	"2051-6355"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"58"	"0"	"0"	"0"	"0"	"0"	"58"
"Materials Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2051-6355/2013"	""	""	"2051-6347"	"2051-6355"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"36"	"0"	"0"	"0"	"0"	"0"	"36"
"Molecular Omics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2515-4184/2018"	""	""	""	"2515-4184"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"12"	"0"	"0"	"0"	"0"	"0"	"12"
"Molecular Omics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2515-4184/2018"	""	""	""	"2515-4184"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"5"	"0"	"0"	"0"	"0"	"0"	"5"
"Molecular Omics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2515-4184/2018"	""	""	""	"2515-4184"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"11"	"0"	"0"	"0"	"0"	"0"	"11"
"Molecular Omics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2515-4184/2018"	""	""	""	"2515-4184"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"5"	"0"	"0"	"0"	"0"	"0"	"5"
"Molecular Omics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2515-4184/2018"	""	""	""	"2515-4184"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"11"	"0"	"0"	"0"	"0"	"0"	"11"
"Molecular Omics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2515-4184/2018"	""	""	""	"2515-4184"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"5"	"0"	"0"	"0"	"0"	"0"	"5"
"Metallomics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-591X/2009"	""	""	"1756-5901"	"1756-591X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"18"	"0"	"0"	"0"	"0"	"0"	"18"
"Metallomics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-591X/2009"	""	""	"1756-5901"	"1756-591X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"14"	"0"	"0"	"0"	"0"	"0"	"14"
"Metallomics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-591X/2009"	""	""	"1756-5901"	"1756-591X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"14"	"0"	"0"	"0"	"0"	"0"	"14"
"Metallomics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-591X/2009"	""	""	"1756-5901"	"1756-591X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"11"	"0"	"0"	"0"	"0"	"0"	"11"
"Metallomics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-591X/2009"	""	""	"1756-5901"	"1756-591X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"12"	"0"	"0"	"0"	"0"	"0"	"12"
"Metallomics"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-591X/2009"	""	""	"1756-5901"	"1756-591X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"11"	"0"	"0"	"0"	"0"	"0"	"11"
"Nanoscale Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2055-6764/2016"	""	""	"2055-6756"	"2055-6764"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"17"	"0"	"0"	"0"	"0"	"0"	"17"
"Nanoscale Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2055-6764/2016"	""	""	"2055-6756"	"2055-6764"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"12"	"0"	"0"	"0"	"0"	"0"	"12"
"Nanoscale Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2055-6764/2016"	""	""	"2055-6756"	"2055-6764"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"13"	"0"	"0"	"0"	"0"	"0"	"13"
"Nanoscale Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2055-6764/2016"	""	""	"2055-6756"	"2055-6764"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"8"	"0"	"0"	"0"	"0"	"0"	"8"
"Nanoscale Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2055-6764/2016"	""	""	"2055-6756"	"2055-6764"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"9"	"0"	"0"	"0"	"0"	"0"	"9"
"Nanoscale Horizons"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2055-6764/2016"	""	""	"2055-6756"	"2055-6764"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"4"	"0"	"0"	"0"	"0"	"0"	"4"
"New Journal of Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1369-9261/1998"	""	""	"1144-0546"	"1369-9261"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"150"	"0"	"0"	"0"	"0"	"0"	"150"
"New Journal of Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1369-9261/1998"	""	""	"1144-0546"	"1369-9261"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"93"	"0"	"0"	"0"	"0"	"0"	"93"
"New Journal of Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1369-9261/1998"	""	""	"1144-0546"	"1369-9261"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"117"	"0"	"0"	"0"	"0"	"0"	"117"
"New Journal of Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1369-9261/1998"	""	""	"1144-0546"	"1369-9261"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"68"	"0"	"0"	"0"	"0"	"0"	"68"
"New Journal of Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1369-9261/1998"	""	""	"1144-0546"	"1369-9261"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"94"	"0"	"0"	"0"	"0"	"0"	"94"
"New Journal of Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1369-9261/1998"	""	""	"1144-0546"	"1369-9261"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"57"	"0"	"0"	"0"	"0"	"0"	"57"
"Natural Product Reports"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4752/1984"	""	""	"0265-0568"	"1460-4752"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"252"	"0"	"0"	"0"	"0"	"0"	"252"
"Natural Product Reports"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4752/1984"	""	""	"0265-0568"	"1460-4752"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"98"	"0"	"0"	"0"	"0"	"0"	"98"
"Natural Product Reports"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4752/1984"	""	""	"0265-0568"	"1460-4752"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"180"	"0"	"0"	"0"	"0"	"0"	"180"
"Natural Product Reports"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4752/1984"	""	""	"0265-0568"	"1460-4752"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"76"	"0"	"0"	"0"	"0"	"0"	"76"
"Natural Product Reports"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4752/1984"	""	""	"0265-0568"	"1460-4752"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"142"	"0"	"0"	"0"	"0"	"0"	"142"
"Natural Product Reports"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4752/1984"	""	""	"0265-0568"	"1460-4752"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"59"	"0"	"0"	"0"	"0"	"0"	"59"
"Nanoscale"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-3372/2009"	""	""	"2040-3364"	"2040-3372"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"824"	"0"	"0"	"0"	"0"	"0"	"824"
"Nanoscale"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-3372/2009"	""	""	"2040-3364"	"2040-3372"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"527"	"0"	"0"	"0"	"0"	"0"	"527"
"Nanoscale"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-3372/2009"	""	""	"2040-3364"	"2040-3372"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"701"	"0"	"0"	"0"	"0"	"0"	"701"
"Nanoscale"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-3372/2009"	""	""	"2040-3364"	"2040-3372"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"423"	"0"	"0"	"0"	"0"	"0"	"423"
"Nanoscale"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-3372/2009"	""	""	"2040-3364"	"2040-3372"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"607"	"0"	"0"	"0"	"0"	"0"	"607"
"Nanoscale"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-3372/2009"	""	""	"2040-3364"	"2040-3372"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"369"	"0"	"0"	"0"	"0"	"0"	"369"
"Organic & Biomolecular Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1477-0539/2003"	""	""	"1477-0520"	"1477-0539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"481"	"0"	"0"	"0"	"0"	"0"	"481"
"Organic & Biomolecular Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1477-0539/2003"	""	""	"1477-0520"	"1477-0539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"290"	"0"	"0"	"0"	"0"	"0"	"290"
"Organic & Biomolecular Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1477-0539/2003"	""	""	"1477-0520"	"1477-0539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"364"	"0"	"0"	"0"	"0"	"0"	"364"
"Organic & Biomolecular Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1477-0539/2003"	""	""	"1477-0520"	"1477-0539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"209"	"0"	"0"	"0"	"0"	"0"	"209"
"Organic & Biomolecular Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1477-0539/2003"	""	""	"1477-0520"	"1477-0539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"295"	"0"	"0"	"0"	"0"	"0"	"295"
"Organic & Biomolecular Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1477-0539/2003"	""	""	"1477-0520"	"1477-0539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"176"	"0"	"0"	"0"	"0"	"0"	"176"
"Annual Reports Section B (Organic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4779/1967"	""	""	"0069-3030"	"1460-4779"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"4"	"0"	"0"	"0"	"0"	"0"	"4"
"Annual Reports Section B (Organic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4779/1967"	""	""	"0069-3030"	"1460-4779"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section B (Organic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4779/1967"	""	""	"0069-3030"	"1460-4779"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"4"	"0"	"0"	"0"	"0"	"0"	"4"
"Annual Reports Section B (Organic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4779/1967"	""	""	"0069-3030"	"1460-4779"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section B (Organic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4779/1967"	""	""	"0069-3030"	"1460-4779"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section B (Organic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4779/1967"	""	""	"0069-3030"	"1460-4779"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society, Perkin Transactions 1"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5463"	"1472-7781"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"129"	"0"	"0"	"0"	"0"	"0"	"129"
"Journal of the Chemical Society, Perkin Transactions 1"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5463"	"1472-7781"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"81"	"0"	"0"	"0"	"0"	"0"	"81"
"Journal of the Chemical Society, Perkin Transactions 1"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5463"	"1472-7781"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"111"	"0"	"0"	"0"	"0"	"0"	"111"
"Journal of the Chemical Society, Perkin Transactions 1"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5463"	"1472-7781"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"71"	"0"	"0"	"0"	"0"	"0"	"71"
"Journal of the Chemical Society, Perkin Transactions 1"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5463"	"1472-7781"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"103"	"0"	"0"	"0"	"0"	"0"	"103"
"Journal of the Chemical Society, Perkin Transactions 1"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5463"	"1472-7781"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"69"	"0"	"0"	"0"	"0"	"0"	"69"
"Journal of the Chemical Society, Perkin Transactions 2"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5471"	"1472-779X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"52"	"0"	"0"	"0"	"0"	"0"	"52"
"Journal of the Chemical Society, Perkin Transactions 2"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5471"	"1472-779X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"43"	"0"	"0"	"0"	"0"	"0"	"43"
"Journal of the Chemical Society, Perkin Transactions 2"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5471"	"1472-779X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"41"	"0"	"0"	"0"	"0"	"0"	"41"
"Journal of the Chemical Society, Perkin Transactions 2"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5471"	"1472-779X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"33"	"0"	"0"	"0"	"0"	"0"	"33"
"Journal of the Chemical Society, Perkin Transactions 2"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5471"	"1472-779X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"35"	"0"	"0"	"0"	"0"	"0"	"35"
"Journal of the Chemical Society, Perkin Transactions 2"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5471"	"1472-779X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"29"	"0"	"0"	"0"	"0"	"0"	"29"
"Annual Reports Section C (Physical Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4787/1979"	""	""	"0260-1826"	"1460-4787"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section C (Physical Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4787/1979"	""	""	"0260-1826"	"1460-4787"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section C (Physical Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4787/1979"	""	""	"0260-1826"	"1460-4787"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section C (Physical Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4787/1979"	""	""	"0260-1826"	"1460-4787"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section C (Physical Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4787/1979"	""	""	"0260-1826"	"1460-4787"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section C (Physical Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4787/1979"	""	""	"0260-1826"	"1460-4787"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Photochemical & Photobiological Sciences"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1474-9092/2002"	""	""	"1474-905X"	"1474-9092"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"59"	"0"	"0"	"0"	"0"	"0"	"59"
"Photochemical & Photobiological Sciences"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1474-9092/2002"	""	""	"1474-905X"	"1474-9092"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"38"	"0"	"0"	"0"	"0"	"0"	"38"
"Photochemical & Photobiological Sciences"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1474-9092/2002"	""	""	"1474-905X"	"1474-9092"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"44"	"0"	"0"	"0"	"0"	"0"	"44"
"Photochemical & Photobiological Sciences"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1474-9092/2002"	""	""	"1474-905X"	"1474-9092"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"27"	"0"	"0"	"0"	"0"	"0"	"27"
"Photochemical & Photobiological Sciences"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1474-9092/2002"	""	""	"1474-905X"	"1474-9092"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"34"	"0"	"0"	"0"	"0"	"0"	"34"
"Photochemical & Photobiological Sciences"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1474-9092/2002"	""	""	"1474-905X"	"1474-9092"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"22"	"0"	"0"	"0"	"0"	"0"	"22"
"Polymer Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1759-9962/2010"	""	""	"1759-9954"	"1759-9962"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"303"	"0"	"0"	"0"	"0"	"0"	"303"
"Polymer Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1759-9962/2010"	""	""	"1759-9954"	"1759-9962"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"193"	"0"	"0"	"0"	"0"	"0"	"193"
"Polymer Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1759-9962/2010"	""	""	"1759-9954"	"1759-9962"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"236"	"0"	"0"	"0"	"0"	"0"	"236"
"Polymer Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1759-9962/2010"	""	""	"1759-9954"	"1759-9962"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"139"	"0"	"0"	"0"	"0"	"0"	"139"
"Polymer Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1759-9962/2010"	""	""	"1759-9954"	"1759-9962"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"191"	"0"	"0"	"0"	"0"	"0"	"191"
"Polymer Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1759-9962/2010"	""	""	"1759-9954"	"1759-9962"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"125"	"0"	"0"	"0"	"0"	"0"	"125"
"Inorganic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1553/2014"	""	""	""	"2052-1553"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"20"	"0"	"0"	"0"	"0"	"0"	"20"
"Inorganic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1553/2014"	""	""	""	"2052-1553"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"14"	"0"	"0"	"0"	"0"	"0"	"14"
"Inorganic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1553/2014"	""	""	""	"2052-1553"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"18"	"0"	"0"	"0"	"0"	"0"	"18"
"Inorganic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1553/2014"	""	""	""	"2052-1553"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"12"	"0"	"0"	"0"	"0"	"0"	"12"
"Inorganic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1553/2014"	""	""	""	"2052-1553"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"16"	"0"	"0"	"0"	"0"	"0"	"16"
